ID,F_Name,F_Type,Street,Town,OwnerTyp,ConsType,ConsJuri,P_Ground,B_Field,S_Field,F_Field,M_Field,B_Court,T_Court,V_Court,Track,SkatPark,IH_Rink,SH_Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,ActiveRec,Lon,Lat
1674,Reynolds Field,LP,South,Exeter,MUN,CIN,MUN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.53264617000,41.54912185000
1692,Donald Down's Park,LP,Indian Corner,North Kingstown,MUN,CIN,MUN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.49414062000,41.53977584000
1730,Eldred Ave. Field,LP,Eldred,Jamestown,MUN,CIN,MUN,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.36631011000,41.52538299000
1763,Goldberg Little League Field,AF,Maple,Newport,MUN,CIN,MUN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.31462860000,41.51638031000
1782,Miantonomi Park,LP,Hillside,Newport,MUN,EAS,FED,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.30992889000,41.50986099000
1757,Jos. A. Langworthy Memorial Park,LP,Lakeside,Hopkinton,MUN,EAS,FED,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.71501922000,41.50997924000
1778,Polish Park,LP,Nichols,Hopkinton,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.71737670000,41.50460433000
1828,Vernon Park,LP,Vernon,Newport,MUN,CIN,MUN,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.29936218000,41.50324630000
1834,Third St. Lot,LP,3rd,Newport,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.31959533000,41.50085830000
1861,Battery Park / Fort Greene,LP,Washington,Newport,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.32164001000,41.49682998000
1866,Braga Park,LP,Greenlaw,Newport,MUN,CIN,MUN,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.29739379000,41.49518585000
1881,Equality Park,LP,Equality Park,Newport,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.30930328000,41.49471282000
1892,Congdon Park,LP,Bartlett,Newport,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.30881500000,41.49459457000
1873,Fort Getty,LP,Fort Getty,Jamestown,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.39802551000,41.49164199000
1910,Storer Park,LP,Washington,Newport,MUN,CIN,MUN,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.32118225000,41.49189376000
1914,Cardines Field,AF,Marlborough,Newport,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.31659698000,41.49118041000
1954,Wilbour Woods,LP,Swamp,Little Compton,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.17333984000,41.48974609000
1923,Eisenhower Park,LP,Touro,Newport,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.31378936000,41.48993682000
1934,Perrotti Park,LP,Americas Cup,Newport,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.31712341000,41.48897552000
1952,Touro Park,LP,Bellevue,Newport,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.30954742000,41.48567581000
1972,Third Beach,LP,Third Beach,Middletown,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-71.24562835000,41.48653793000
1985,Memorial Blvd Parks,LP,Memorial,Newport,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.30619049000,41.48356246000
1990,Aquidneck Park,LP,King,Newport,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.31162261000,41.48236465000
1987,DAR Memorial Park,LP,Battery,Jamestown,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39479064000,41.48043823000
2028,Spencer Park,LP,Wellington,Newport,MUN,CIN,MUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.31656646000,41.47617721000
2044,Morton Park,LP,Morton,Newport,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.31124114000,41.47150039000
2049,Treaty Rock Park,LP,Middlebridge,South Kingstown,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45187377000,41.47074127000
2050,Saugatucket Park,LP,High,South Kingstown,MUN,CIN,MUN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.50144958000,41.43885803000
2062,Tri-Pond Park,LP,Asa Pond,South Kingstown,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.51093292000,41.45636367000
2150,Gazebo Park,LP,Ocean,Narragansett,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45662689000,41.43138885000
2155,Veterans' Park,LP,Exchange,Narragansett,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45661926000,41.43040084000
2157,Tuckertown Recreation Area,LP,Tuckertown Park,South Kingstown,MUN,EAS,FED,1,2,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.55670928000,41.42572021000
2171,Thompson Memorial Park,LP,Gibson,Narragansett,MUN,CIN,MUN,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45976257000,41.42506408000
2159,Crandall Field,LP,Ashaway,Hopkinton,MUN,EAS,FED,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.78561401000,41.42110443000
2207,Eastward Look Park,LP,Sakonnet,Narragansett,MUN,EAS,FED,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.47648620000,41.39666366000
2248,Brousseau Memorial Park,LP,Victoria,South Kingstown,MUN,EAS,FED,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.52961730000,41.39825439000
2238,Wilcox Park,LP,Grove,Westerly,MUN,CIN,MUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.82813262000,41.37860488000
2281,Ninigret Park,LP,Park,Charlestown,MUN,EAS,FED,1,1,1,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,-71.66593933000,41.37002182000
2315,Cimalore Field,AF,Wilson,Westerly,MUN,EAS,FED,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.81418609000,41.36723709000
2499,Deerfield Park,LP,Lisa Ann,Smithfield,MUN,CIN,MUN,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.55074310000,41.87944793000
2513,Coventry Greenway And Bike Path,LP,Main,Coventry,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.56900024000,41.69358062000
2525,John J. Giblin Memorial Recreation Area,LP,Hunters Crossing,Coventry,MUN,CIN,MUN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.56925964000,41.70989990000
2540,South Kingstown Town Beach,LP,Matunuck Beach,South Kingstown,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.55059051000,41.37555313000
2546,River Farm Fitness Stations,LP,Franklin,East Greenwich,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.46955871000,41.63512802000
2557,Veteran's Field,LP,Asylum,Warren,MUN,CIN,MUN,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.25370788000,41.72704696000
2563,River Island Park,LP,Truman,Woonsocket,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-71.51464080000,41.99940490000
2564,Bridgepoint Commons,CA,Bridgepoint,Narragansett,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.44596099000,41.45285797000
2566,Loontjens Library Park,LP,Kingstown,Narragansett,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.46008300000,41.43141937000
2575,Ardoene Park,LP,Ardoene,Providence,MUN,CIN,MUN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42552947000,41.79032516000
2576,Boyle Square,LP,Orms,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42147827000,41.83371734000
2581,DePasquale Plaza,LP,De Pasquale,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42690277000,41.82384872000
2582,Amos Earley Park,LP,Cadillac,Providence,MUN,CIN,MUN,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41650390000,41.79313278000
2588,Mount Pleasant Memorial Park,LP,Newark,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.44314575000,41.82530212000
2589,Murphy-Trainor Park,LP,Niantic,Providence,MUN,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.43523406000,41.78910446000
2590,Ninth St. Park,LP,9th,Providence,MUN,CIN,MUN,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39982604000,41.85448074000
2592,Pearl St. Park,LP,Providence,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41654205000,41.81263351000
2596,Rochambeau Square,LP,Brewster,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39775085000,41.84952926000
2599,St. John's Park,LP,Atwells,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42948150000,41.82358551000
2604,Summit Ave. Park,LP,Summit,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39655303000,41.85375976000
2621,Ballard Park,CA,Wickham,Newport,MUN,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.32343292000,41.46687698000
2637,Hunts Mills Picnic Area,LP,Hunts Mill,East Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.34637451000,41.82879638000
2639,John L. Lewis Waterfront Park,LP,Water,East Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.38620758000,41.81756591000
2653,Walley Park,LP,Hope,Bristol,MUN,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.27254486000,41.66208648000
2660,Heinz Field,LP,Old Center,New Shoreham,MUN,CIN,MUN,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.57596588000,41.16403961000
1013,Veterans Memorial Park,LP,Veterans Park,Barrington,MUN,EAS,FED,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.31315612000,41.73587036000
310,Macomber Stadium,LP,Blackstone,Central Falls,MUN,CIN,MUN,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.38418579000,41.89359283000
1180,Herbert F. Paine Memorial Park,LP,Main,Coventry,MUN,EAS,FED,1,4,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,-71.56969451000,41.69276428000
1174,Rice Memorial Field,LP,Knotty Oak,Coventry,MUN,CIN,MUN,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.55583190000,41.69451141000
992,Mayfield Ave. Field,LP,Pontiac,Cranston,MUN,CIN,MUN,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.46220397000,41.73603057000
819,Riverside Athletic &  Recreation Area,AF,Somerset,East Providence,MUN,EAS,FED,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.35093688000,41.77416229000
710,Kent Heights Athletic And Recreation Area,LP,Clyde,East Providence,MUN,CIN,MUN,1,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.35511016000,41.80514907000
672,Hull St Athletic And Recreation Area,AF,Agnes,East Providence,MUN,EAS,FED,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.36610412000,41.81509780000
2550,Glocester Memorial Park,LP,Adelaide,Glocester,MUN,EAS,STA,1,3,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,-71.67326354000,41.91285705000
2145,Sprague Field,LP,Kingstown,Narragansett,MUN,EAS,FED,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.46977233000,41.43500518000
2565,George C. Playfield,LP,Point Judith,Narragansett,MUN,EAS,FED,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.48645019000,41.38932800000
2001,Freebody Park,LP,Middleton,Newport,MUN,EAS,FED,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.30499267000,41.48192214000
1842,Hunter Park,LP,Van Zandt,Newport,MUN,CIN,MUN,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.31867218000,41.49924468000
2024,King Park,LP,Wellington,Newport,MUN,CIN,MUN,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.31980895000,41.47655105000
2054,Murphy Field,LP,Carroll,Newport,MUN,CIN,MUN,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.31657409000,41.46824645000
484,Evans Memorial Park,LP,Smith,North Providence,MUN,EAS,FED,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.46439361000,41.85091400000
420,Fairlawn Veterans' Park,LP,Legion,Pawtucket,MUN,EAS,FED,1,3,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,-71.41025543000,41.86743545000
369,Coutu Memorial Field,AF,Fountain,Pawtucket,MUN,CIN,MUN,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.37923431000,41.88138580000
448,Hank Soars Complex,LP,Rocco,Pawtucket,MUN,EAS,FED,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.36805725000,41.86426544000
483,Collyer Park,LP,Collyer,Providence,MUN,CIN,MUN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40505981000,41.85298919000
617,Gano St. Park,LP,Power,Providence,MUN,EAS,FED,0,2,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.38861846000,41.82382202000
639,Joslin Playground,LP,Kossuth,Providence,MUN,CIN,MUN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-71.44639587000,41.82117462000
642,Merino Park,LP,Heath,Providence,MUN,CIN,MUN,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45413970000,41.82022857000
2114,Old Mountain Field,LP,Kingstown,South Kingstown,MUN,CIN,MUN,1,2,0,0,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,1,-71.48843383000,41.44620895000
2541,West Kingston Park,LP,Kingstown,South Kingstown,MUN,CIN,MUN,1,2,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,-71.56810760000,41.48870849000
1564,Town Farm Recreation Area,LP,Main,Tiverton,MUN,CIN,MUN,1,3,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.19211578000,41.58292770000
1028,Jamiel Park,LP,Wood,Warren,MUN,EAS,FED,0,1,1,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,-71.27758789000,41.73189926000
1192,Palmer Ave. Field,LP,Standish,Warwick,MUN,EAS,FED,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.37146759000,41.69621276000
1237,Oakland Beach Park,LP,Burr,Warwick,MUN,EAS,FED,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,-71.39643096000,41.68513488000
1088,Clegg Field,LP,Winter,Warwick,MUN,EAS,FED,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.37940979000,41.71829986000
1171,City Park,LP,Unnamed,Warwick,MUN,EAS,FED,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41248321000,41.69260025000
937,Whittaker Field,LP,Monroe,Warwick,MUN,EAS,FED,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39993286000,41.75056076000
1114,Winslow Softball Field,LP,Taft,Warwick,MUN,EAS,FED,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.44213867000,41.70840072000
2209,Craig Field,LP,Mountain,Westerly,MUN,CIN,MUN,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.82186126000,41.38621902000
2685,Green Hill Park,LP,Maple,South Kingstown,MUN,EAS,STA,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.60420227000,41.37805938000
2683,Berkeley / Peckham Memorial Field,LP,Green End,Middletown,MUN,CIN,MUN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.27376556000,41.50945281000
2698,Grand Pre Park,LP,Carolina Back,Charlestown,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.65837860000,41.45198822000
2699,Hargrave Park,LP,Columbia Heights,Charlestown,MUN,CIN,MUN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.63615417000,41.44275283000
2701,Wicklund Park,LP,Carolina Back Road,Charlestown,MUN,EAS,FED,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.65385437000,41.44804382000
2711,Veteran's Memorial Park,LP,Pascoag Main,Burrillville,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.70163726000,41.95736312000
2691,Ricci Field,LP,Duckworth,Cranston,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45281982000,41.78539657000
2686,Doric Ave/osler Field,LP,Doric,Cranston,MUN,EAS,FED,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42990875000,41.77068328000
2687,Dutemple/mckenna Park,LP,Beckwith,Cranston,MUN,EAS,FED,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.43143463000,41.78110122000
2713,Glen Farm Recreation Area,LP,Linden,Portsmouth,MUN,CIN,MUN,0,2,10,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.25047302000,41.55488967000
2727,Quidnick Ballfield,LP,Knight,Coventry,MUN,EAS,FED,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.53947448000,41.69781875000
2734,Coelho Park,LP,Berry,Bristol,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-71.25550842000,41.67999649000
2737,Paul Park/Ramos Field,LP,Sherry,Bristol,MUN,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.26974487000,41.68532943000
2750,Calf Pasture Point,LP,Unnamed,North Kingstown,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40336608000,41.62613296000
2752,Laforge Point Park,LP,Walmsley,North Kingstown,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.45254516000,41.50638198000
2753,Blackstone Memorial Park,LP,Blackstone,Cumberland,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39943695000,41.91485214000
2755,High Street Field,AF,High,Cumberland,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39434814000,41.91727447000
2756,Valley Falls Heritage Park,LP,Mill,Cumberland,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.38935852000,41.90010070000
1,Privelige Street Field,LP,Privilege,Woonsocket,MUN,EAS,FED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.50809478000,42.01554489000
4,Kelly Park / River Meadows,LP,Canal,North Smithfield,MUN,EAS,FED,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.53057098000,42.01412582000
8,St Paul / Waterford Playground,LP,Saint Paul,North Smithfield,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.54062652000,42.01398849000
29,Kendrick Ave. Playlot,LP,Kendrick,Woonsocket,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.49996185000,42.00706863000
38,Diamond Hill Park,LP,Diamond Hill,Cumberland,MUN,EAS,FED,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41804504000,41.99959564000
35,Rhodes Ave Conservation Area,CA,Rhodes,Woonsocket,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.53278350000,42.00356292000
40,Costa Park,LP,Olo,Woonsocket,MUN,EAS,FED,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.52381134000,42.00065994000
36,Kendall-Dean Field,SC,Greene,North Smithfield,MUN,EAS,FED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.57568359000,42.00180816000
44,Margaret F. Carroll Park,LP,Main,North Smithfield,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.57904815000,42.00004196000
53,Lemoureux Field,LP,Alysworth,Woonsocket,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.48334503000,42.00157928000
69,Bernon Memorial Park,LP,Kermit,Woonsocket,MUN,EAS,FED,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.51145172000,41.98979949000
71,Globe Park,LP,Providence,Woonsocket,MUN,EAS,FED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.52281188000,41.98644638000
73,Iron Rocks Conservation Area,CA,Park,Woonsocket,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.47309112000,41.99563598000
75,Milton Ave / Union Village Playground,LP,Milton,North Smithfield,MUN,EAS,FED,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.53242492000,41.98810195000
88,Booth Pond Conservation Area,CA,Jillson,Woonsocket,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.50159454000,41.98259353000
115,Town Common / Bicentennial Park,LP,Steere,Burrillville,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.67449951000,41.96612930000
135,Cumberland High School Farm Drive Field,SC,Mendon,Cumberland,MUN,NON,MUN,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.44908905000,41.96418762000
116,Whitemill Property,LP,Wallum Lake,Burrillville,MUN,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.71457672000,41.96500396000
124,Hauser Memorial Field,LP,Howard,Burrillville,MUN,CIN,MUN,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.70935821000,41.96454620000
159,Albion Playground,LP,Berkshire,Lincoln,MUN,EAS,FED,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45906066000,41.95225524000
167,Ashton School,SC,Scott,Cumberland,MUN,CIN,MUN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42746734000,41.94699859000
169,Monastery,LP,Diamond Hill,Cumberland,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40972900000,41.93570709000
200,Mowry Conservation Area,CA,Farnum Pike,Smithfield,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.55303955000,41.92401885000
244,Butterfly Pond Area,LP,Butterfly,Lincoln,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.43254852000,41.90690612000
260,Chase Farm Conservation Area,CA,Hollywood,Lincoln,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42516326000,41.90922164000
291,Barney Pond Area,LP,Smithfield,Lincoln,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41409301000,41.89648818000
302,Illinois St. Playground,LP,Illinois,Central Falls,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39514160000,41.89214706000
305,Sullivan Field,LP,Woodland,Lincoln,MUN,EAS,FED,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41317749000,41.89222335000
294,Georgiaville Beach,LP,Stillwater,Smithfield,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,-71.50817108000,41.88947677000
314,John St. Playground,LP,John,Pawtucket,MUN,CIN,MUN,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.37123107000,41.89197158000
339,Garfield St. Totlot,LP,Garfield,Central Falls,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39527130000,41.88606643000
363,Fairlawn Playground,LP,Mcduff,Lincoln,MUN,EAS,FED,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-71.41417694000,41.88146591000
354,Marion Irons Beach,LP,Snake Hill,Glocester,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.62581634000,41.87961578000
